timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595690124014,16,Create Order,201,Created,200 Users 3-145,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124041,11,Get shopping cart,200,OK,200 Users 1-146,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690124047,11,Get shopping cart,200,OK,200 Users 1-43,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124075,6,Create Account,201,Created,200 Users 2-146,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124081,5,Create Account,201,Created,200 Users 2-43,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124100,16,Create Order,201,Created,200 Users 3-146,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124104,16,Create Order,201,Created,200 Users 3-43,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124126,10,Get shopping cart,200,OK,200 Users 1-147,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124160,6,Create Account,201,Created,200 Users 2-147,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124185,16,Create Order,201,Created,200 Users 3-147,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124211,11,Get shopping cart,200,OK,200 Users 1-148,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124247,5,Create Account,201,Created,200 Users 2-148,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124270,15,Create Order,201,Created,200 Users 3-148,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690124297,10,Get shopping cart,200,OK,200 Users 1-149,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124331,6,Create Account,201,Created,200 Users 2-149,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124346,5,Create Account,201,Created,200 Users 2-44,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124351,5,Create Account,201,Created,200 Users 2-13,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124354,17,Create Order,201,Created,200 Users 3-149,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690124373,10,Get shopping cart,200,OK,200 Users 1-44,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124377,10,Get shopping cart,200,OK,200 Users 1-13,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124382,10,Get shopping cart,200,OK,200 Users 1-150,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124416,5,Create Account,201,Created,200 Users 2-150,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124426,5,Create Account,201,Created,200 Users 2-4,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124429,17,Create Order,201,Created,200 Users 3-44,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690124435,16,Create Order,201,Created,200 Users 3-13,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124435,17,Create Order,201,Created,200 Users 3-1,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690124439,16,Create Order,201,Created,200 Users 3-150,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124467,10,Get shopping cart,200,OK,200 Users 1-151,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124501,6,Create Account,201,Created,200 Users 2-151,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124525,17,Create Order,201,Created,200 Users 3-151,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690124553,10,Get shopping cart,200,OK,200 Users 1-152,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124586,5,Create Account,201,Created,200 Users 2-152,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124610,16,Create Order,201,Created,200 Users 3-152,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124631,11,Get shopping cart,200,OK,200 Users 1-4,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690124638,10,Get shopping cart,200,OK,200 Users 1-45,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124637,11,Get shopping cart,200,OK,200 Users 1-153,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690124671,5,Create Account,201,Created,200 Users 2-153,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124671,5,Create Account,201,Created,200 Users 2-45,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124695,15,Create Order,201,Created,200 Users 3-153,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690124695,16,Create Order,201,Created,200 Users 3-45,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124723,10,Get shopping cart,200,OK,200 Users 1-154,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124755,6,Create Account,201,Created,200 Users 2-154,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124779,17,Create Order,201,Created,200 Users 3-154,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690124808,10,Get shopping cart,200,OK,200 Users 1-155,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124841,5,Create Account,201,Created,200 Users 2-155,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690124866,16,Create Order,201,Created,200 Users 3-155,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124891,10,Get shopping cart,200,OK,200 Users 1-156,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690124902,11,Get shopping cart,200,OK,200 Users 1-46,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690124926,6,Create Account,201,Created,200 Users 2-156,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690124936,4,Create Account,201,Created,200 Users 2-46,,true,,216,406,200,600,http://localhost:8080/accounts,4,0,0
1595690124950,16,Create Order,201,Created,200 Users 3-156,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690124977,10,Get shopping cart,200,OK,200 Users 1-157,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125012,5,Create Account,201,Created,200 Users 2-157,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125021,16,Create Order,201,Created,200 Users 3-46,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125035,16,Create Order,201,Created,200 Users 3-157,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125062,10,Get shopping cart,200,OK,200 Users 1-158,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125096,6,Create Account,201,Created,200 Users 2-158,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690125121,17,Create Order,201,Created,200 Users 3-158,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690125147,11,Get shopping cart,200,OK,200 Users 1-159,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125182,5,Create Account,201,Created,200 Users 2-159,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125227,11,Get shopping cart,200,OK,200 Users 1-47,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690125232,10,Get shopping cart,200,OK,200 Users 1-160,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125242,10,Get shopping cart,200,OK,200 Users 1-14,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125325,17,Create Order,201,Created,200 Users 3-159,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690125345,16,Create Order,201,Created,200 Users 3-47,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125350,15,Create Order,201,Created,200 Users 3-160,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690125351,15,Create Order,201,Created,200 Users 3-4,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690125380,6,Create Account,201,Created,200 Users 2-47,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690125376,16,Create Order,201,Created,200 Users 3-161,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125387,6,Create Account,201,Created,200 Users 2-160,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690125395,5,Create Account,201,Created,200 Users 2-14,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125411,4,Create Account,201,Created,200 Users 2-161,,true,,216,406,200,600,http://localhost:8080/accounts,4,0,0
1595690125436,5,Create Account,201,Created,200 Users 2-162,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125459,16,Create Order,201,Created,200 Users 3-162,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125497,10,Get shopping cart,200,OK,200 Users 1-161,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125520,6,Create Account,201,Created,200 Users 2-163,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690125526,5,Create Account,201,Created,200 Users 2-48,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125522,11,Get shopping cart,200,OK,200 Users 1-162,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125539,19,Create Order,201,Created,200 Users 3-14,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690125546,14,Get shopping cart,200,OK,200 Users 1-163,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,14,0,0
1595690125545,18,Create Order,201,Created,200 Users 3-163,,true,,214,789,200,600,http://localhost:8080/orders,18,0,0
1595690125553,11,Get shopping cart,200,OK,200 Users 1-48,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690125550,18,Create Order,201,Created,200 Users 3-48,,true,,214,789,200,600,http://localhost:8080/orders,18,0,0
1595690125571,10,Get shopping cart,200,OK,200 Users 1-164,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125607,5,Create Account,201,Created,200 Users 2-164,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125629,15,Create Order,201,Created,200 Users 3-164,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690125656,11,Get shopping cart,200,OK,200 Users 1-165,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690125690,5,Create Account,201,Created,200 Users 2-165,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125713,16,Create Order,201,Created,200 Users 3-165,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125741,11,Get shopping cart,200,OK,200 Users 1-166,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690125775,5,Create Account,201,Created,200 Users 2-166,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125791,5,Create Account,201,Created,200 Users 2-49,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125799,17,Create Order,201,Created,200 Users 3-166,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690125816,10,Get shopping cart,200,OK,200 Users 1-49,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125826,10,Get shopping cart,200,OK,200 Users 1-167,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125859,6,Create Account,201,Created,200 Users 2-167,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690125874,16,Create Order,201,Created,200 Users 3-49,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125885,15,Create Order,201,Created,200 Users 3-167,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690125911,10,Get shopping cart,200,OK,200 Users 1-168,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690125945,5,Create Account,201,Created,200 Users 2-168,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690125968,16,Create Order,201,Created,200 Users 3-168,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690125996,11,Get shopping cart,200,OK,200 Users 1-169,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126031,5,Create Account,201,Created,200 Users 2-169,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126053,16,Create Order,201,Created,200 Users 3-169,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126081,11,Get shopping cart,200,OK,200 Users 1-170,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126081,11,Get shopping cart,200,OK,200 Users 1-50,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126115,6,Create Account,201,Created,200 Users 2-170,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690126115,6,Create Account,201,Created,200 Users 2-50,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690126140,15,Create Order,201,Created,200 Users 3-50,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690126139,16,Create Order,201,Created,200 Users 3-170,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126167,10,Get shopping cart,200,OK,200 Users 1-171,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126201,5,Create Account,201,Created,200 Users 2-171,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126224,16,Create Order,201,Created,200 Users 3-171,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126250,11,Get shopping cart,200,OK,200 Users 1-172,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126286,5,Create Account,201,Created,200 Users 2-172,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126310,16,Create Order,201,Created,200 Users 3-172,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126336,10,Get shopping cart,200,OK,200 Users 1-173,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126347,9,Get shopping cart,200,OK,200 Users 1-15,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690126346,10,Get shopping cart,200,OK,200 Users 1-51,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126369,5,Create Account,201,Created,200 Users 2-173,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126380,5,Create Account,201,Created,200 Users 2-15,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126380,5,Create Account,201,Created,200 Users 2-51,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126394,16,Create Order,201,Created,200 Users 3-173,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126404,16,Create Order,201,Created,200 Users 3-15,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126420,10,Get shopping cart,200,OK,200 Users 1-174,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126454,5,Create Account,201,Created,200 Users 2-174,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126464,15,Create Order,201,Created,200 Users 3-51,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690126478,16,Create Order,201,Created,200 Users 3-174,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126505,10,Get shopping cart,200,OK,200 Users 1-175,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126540,5,Create Account,201,Created,200 Users 2-175,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126565,16,Create Order,201,Created,200 Users 3-175,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126590,11,Get shopping cart,200,OK,200 Users 1-176,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126625,6,Create Account,201,Created,200 Users 2-176,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690126644,6,Create Account,201,Created,200 Users 2-52,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690126650,16,Create Order,201,Created,200 Users 3-176,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126672,11,Get shopping cart,200,OK,200 Users 1-52,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126676,10,Get shopping cart,200,OK,200 Users 1-177,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126709,6,Create Account,201,Created,200 Users 2-177,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690126730,16,Create Order,201,Created,200 Users 3-52,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690126734,15,Create Order,201,Created,200 Users 3-177,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690126762,10,Get shopping cart,200,OK,200 Users 1-178,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126795,5,Create Account,201,Created,200 Users 2-178,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126847,11,Get shopping cart,200,OK,200 Users 1-179,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690126880,5,Create Account,201,Created,200 Users 2-179,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690126931,11,Get shopping cart,200,OK,200 Users 1-180,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690126935,10,Get shopping cart,200,OK,200 Users 1-53,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127000,16,Create Order,201,Created,200 Users 3-178,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127025,16,Create Order,201,Created,200 Users 3-179,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127049,15,Create Order,201,Created,200 Users 3-180,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690127055,15,Create Order,201,Created,200 Users 3-53,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690127073,16,Create Order,201,Created,200 Users 3-181,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127085,5,Create Account,201,Created,200 Users 2-180,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127090,5,Create Account,201,Created,200 Users 2-53,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127110,5,Create Account,201,Created,200 Users 2-181,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127136,6,Create Account,201,Created,200 Users 2-182,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127159,15,Create Order,201,Created,200 Users 3-182,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690127196,10,Get shopping cart,200,OK,200 Users 1-181,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127221,6,Create Account,201,Created,200 Users 2-183,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127221,10,Get shopping cart,200,OK,200 Users 1-182,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127235,9,Create Account,201,Created,200 Users 2-54,,true,,216,406,200,600,http://localhost:8080/accounts,9,0,0
1595690127246,10,Get shopping cart,200,OK,200 Users 1-183,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127244,16,Create Order,201,Created,200 Users 3-183,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127261,10,Get shopping cart,200,OK,200 Users 1-54,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127272,10,Get shopping cart,200,OK,200 Users 1-16,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127272,10,Get shopping cart,200,OK,200 Users 1-184,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127305,5,Create Account,201,Created,200 Users 2-184,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127305,6,Create Account,201,Created,200 Users 2-16,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127320,16,Create Order,201,Created,200 Users 3-54,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127329,16,Create Order,201,Created,200 Users 3-184,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127357,10,Get shopping cart,200,OK,200 Users 1-185,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127390,5,Create Account,201,Created,200 Users 2-185,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127414,16,Create Order,201,Created,200 Users 3-185,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127441,10,Get shopping cart,200,OK,200 Users 1-186,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127475,9,Create Account,201,Created,200 Users 2-186,,true,,216,406,200,600,http://localhost:8080/accounts,9,0,0
1595690127499,16,Create Order,201,Created,200 Users 3-186,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127526,11,Get shopping cart,200,OK,200 Users 1-55,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690127526,11,Get shopping cart,200,OK,200 Users 1-187,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690127559,6,Create Account,201,Created,200 Users 2-55,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127561,5,Create Account,201,Created,200 Users 2-187,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127569,16,Create Order,201,Created,200 Users 3-16,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127585,18,Create Order,201,Created,200 Users 3-55,,true,,214,789,200,600,http://localhost:8080/orders,18,0,0
1595690127584,19,Create Order,201,Created,200 Users 3-187,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690127610,11,Get shopping cart,200,OK,200 Users 1-188,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690127646,6,Create Account,201,Created,200 Users 2-188,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127668,16,Create Order,201,Created,200 Users 3-188,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127695,10,Get shopping cart,200,OK,200 Users 1-189,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127730,5,Create Account,201,Created,200 Users 2-189,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127754,16,Create Order,201,Created,200 Users 3-189,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127781,10,Get shopping cart,200,OK,200 Users 1-190,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127791,10,Get shopping cart,200,OK,200 Users 1-56,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127814,6,Create Account,201,Created,200 Users 2-190,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127825,5,Create Account,201,Created,200 Users 2-56,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690127840,16,Create Order,201,Created,200 Users 3-190,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127867,10,Get shopping cart,200,OK,200 Users 1-191,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127900,6,Create Account,201,Created,200 Users 2-191,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690127910,15,Create Order,201,Created,200 Users 3-56,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690127924,16,Create Order,201,Created,200 Users 3-191,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690127951,10,Get shopping cart,200,OK,200 Users 1-192,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690127986,5,Create Account,201,Created,200 Users 2-192,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128010,16,Create Order,201,Created,200 Users 3-192,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128036,11,Get shopping cart,200,OK,200 Users 1-193,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690128070,6,Create Account,201,Created,200 Users 2-193,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690128090,5,Create Account,201,Created,200 Users 2-57,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128094,16,Create Order,201,Created,200 Users 3-193,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128116,10,Get shopping cart,200,OK,200 Users 1-57,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128120,11,Get shopping cart,200,OK,200 Users 1-194,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690128154,6,Create Account,201,Created,200 Users 2-194,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690128169,6,Create Account,201,Created,200 Users 2-5,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690128174,16,Create Order,201,Created,200 Users 3-57,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128206,9,Get shopping cart,200,OK,200 Users 1-195,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690128253,6,Create Account,201,Created,200 Users 2-195,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690128253,16,Create Order,201,Created,200 Users 3-194,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128263,16,Create Order,201,Created,200 Users 3-195,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128291,11,Get shopping cart,200,OK,200 Users 1-196,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690128326,5,Create Account,201,Created,200 Users 2-196,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128350,16,Create Order,201,Created,200 Users 3-196,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128376,10,Get shopping cart,200,OK,200 Users 1-17,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128376,10,Get shopping cart,200,OK,200 Users 1-5,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128376,10,Get shopping cart,200,OK,200 Users 1-197,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128381,10,Get shopping cart,200,OK,200 Users 1-58,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128410,5,Create Account,201,Created,200 Users 2-197,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128410,5,Create Account,201,Created,200 Users 2-17,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128416,5,Create Account,201,Created,200 Users 2-58,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690128434,15,Create Order,201,Created,200 Users 3-197,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690128434,16,Create Order,201,Created,200 Users 3-17,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690128434,20,Create Order,201,Created,200 Users 3-5,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690128439,18,Create Order,201,Created,200 Users 3-58,,true,,214,789,200,600,http://localhost:8080/orders,18,0,0
1595690128462,10,Get shopping cart,200,OK,200 Users 1-198,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690128495,5,Create Account,201,Created,200 Users 2-198,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
